slug,locale,primary_text,headline_price,headline_place,description,cta,link
"miramar-urban-residences","sv","Ett urbant resort med 233 bostäder i Las Lagunas, Mijas, med två utomhuspooler, en takpool, spa, gym och coworkingutrymme.","Från 458 000 €","Mijas, Las Lagunas","Från,458 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-miramar-urban-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-mijas-fuengirola&utm_content=miramar-urban-residences"
"nueva-alcantara-residences","en","19 apartments and duplex penthouses in San Pedro Alcántara, a short walk from the beach, with a rooftop pool, gym and solarium.","From €592,200",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","es","19 apartamentos y áticos dúplex en San Pedro Alcántara, a pocos minutos a pie de la playa, con piscina en azotea, gimnasio y solárium.","Desde 592.200 €",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/es/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","fr","19 appartements et penthouses duplex à San Pedro Alcántara, à quelques minutes à pied de la plage, avec piscine sur le toit, salle de sport et solarium.","À partir de 592 200 €",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/fr/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","de","19 Wohnungen und Duplex-Penthäuser in San Pedro Alcántara, nur wenige Gehminuten vom Strand entfernt, mit Dachpool, Fitnessstudio und Solarium.","Ab 592.200 €",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/de/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","ru","19 апартаментов и пентхаусов-дуплексов в Сан-Педро-Алькантара, в нескольких минутах ходьбы от пляжа, с бассейном на крыше, тренажёрным залом и солярием.","От 592 200 €",", Сан-Педро-Алькантара","From,€592,200","LEARN_MORE","https://nuevaliving.com/ru/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","ar","19 شقة وبنتهاوس دوبلكس في سان بيدرو ألكانتارا، على بعد دقائق سيرًا من الشاطئ، مع مسبح على السطح وصالة رياضية وسولاريوم.","ابتداءً من 592,200 €","، سان بيدرو ألكانتارا","From,€592,200","LEARN_MORE","https://nuevaliving.com/ar/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","nl","19 appartementen en dubbele penthouses in San Pedro Alcántara, op korte loopafstand van het strand, met een dakzwembad, sportschool en solarium.","Vanaf € 592.200",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/nl/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","pl","19 apartamentów i penthouse'ów dwupoziomowych w San Pedro Alcántara, kilka minut spacerem od plaży, z basenem na dachu, siłownią i solarium.","Od 592 200 €",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/pl/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","no","19 leiligheter og duplex-takleiligheter i San Pedro Alcántara, kort gangavstand fra stranden, med et takbasseng, treningssenter og solarium.","Fra 592 200 €",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/no/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-alcantara-residences","sv","19 lägenheter och duplex-takvåningar i San Pedro Alcántara, ett kort promenadavstånd från stranden, med en takpool, gym och solarium.","Från 592 200 €",", San Pedro Alcántara","From,€592,200","LEARN_MORE","https://nuevaliving.com/sv/property-nueva-alcantara-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-san-pedro-alcantara&utm_content=nueva-alcantara-residences"
"nueva-andalucia-signature-villas","en","Fifteen of twenty-six gated villas still available in central Nueva Andalucía, each with a private infinity pool, a roof solarium and a lower entertainment level.","From EUR 5,550,000","Villas, Nueva Andalucía","5-6 bedrooms","LEARN_MORE","https://nuevaliving.com/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","es","Quince de veintiséis villas en urbanización cerrada todavía disponibles en el centro de Nueva Andalucía, cada una con piscina infinita privada, solárium y planta inferior de ocio.","Desde 5.550.000 €","Villas, Nueva Andalucía","5-6 dormitorios","LEARN_MORE","https://nuevaliving.com/es/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","fr","Quinze villas sur vingt-six encore disponibles dans une résidence fermée au cœur de Nueva Andalucía, chacune avec piscine à débordement privative, solarium et niveau inférieur de loisirs.","À partir de 5 550 000 €","Villas, Nueva Andalucía","5-6 chambres","LEARN_MORE","https://nuevaliving.com/fr/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","de","Fünfzehn von sechsundzwanzig Villen in einer geschlossenen Anlage im Zentrum von Nueva Andalucía sind noch verfügbar, jede mit eigenem Infinity-Pool, Dachsolarium und einer unteren Freizeitebene.","Ab 5.550.000 €","Villen, Nueva Andalucía","5-6 Schlafzimmer","LEARN_MORE","https://nuevaliving.com/de/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","ru","Пятнадцать из двадцати шести вилл в закрытом комплексе в центре Нуэва-Андалусии ещё доступны: у каждой собственный бассейн-инфинити, солярий на крыше и нижний уровень для отдыха.","От 5 550 000 €","Виллы, Нуэва-Андалусия","5-6 спальни","LEARN_MORE","https://nuevaliving.com/ru/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","ar","خمس عشرة فيلا من أصل ست وعشرين في مجمّع مغلق ما زالت متاحة في وسط نويفا أندالوسيا، لكل منها مسبح لانهائي خاص وسولاريوم على السطح ومستوى سفلي للترفيه.","ابتداءً من 5,550,000 €","فلل، نويفا أندلوسيا","5-6 غرف نوم","LEARN_MORE","https://nuevaliving.com/ar/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","nl","Vijftien van de zesentwintig villa’s in een gesloten complex nog beschikbaar in het centrum van Nueva Andalucía, elk met een eigen infinity pool, een dakterras en een onderste ontspanningslaag.","Vanaf € 5.550.000","Villa's, Nueva Andalucía","5-6 slaapkamers","LEARN_MORE","https://nuevaliving.com/nl/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","pl","Piętnaście z dwudziestu sześciu willi w zamkniętym osiedlu wciąż dostępnych w centrum Nueva Andalucía, każda z prywatnym basenem infinity, solarium na dachu i dolną kondygnacją rozrywkową.","Od 5 550 000 €","Wille, Nueva Andalucía","5-6 sypialnie","LEARN_MORE","https://nuevaliving.com/pl/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","no","Femten av tjueseks villaer i et portert anlegg er fortsatt ledige midt i Nueva Andalucía, hver med eget infinity-basseng, solterrasse og et nedre underholdningsplan.","Fra 5 550 000 €","Villaer, Nueva Andalucía","5-6 soverom","LEARN_MORE","https://nuevaliving.com/no/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-signature-villas","sv","Femton av tjugosex villor i ett grindat område är fortfarande lediga mitt i Nueva Andalucía, var och en med egen infinitypool, solterrass och ett undre nöjesplan.","Från 5 550 000 €","Villor, Nueva Andalucía","5-6 sovrum","LEARN_MORE","https://nuevaliving.com/sv/property-nueva-andalucia-signature-villas.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-nueva-andalucia&utm_content=nueva-andalucia-signature-villas"
"nueva-andalucia-villa-collection","en","A boutique collection of just 8 villas in Nueva Andalucía, interior-designed by a world-renowned Italian luxury fashion house.","From €11,500,000",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","es","Una colección exclusiva de solo 8 villas en Nueva Andalucía, con interiorismo de una firma italiana de moda de lujo de renombre mundial.","Desde 11.500.000 €",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/es/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","fr","Une collection confidentielle de seulement 8 villas à Nueva Andalucía, à la décoration intérieure signée par une maison de mode de luxe italienne de renommée mondiale.","À partir de 11 500 000 €",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/fr/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","de","Eine exklusive Kollektion von nur 8 Villen in Nueva Andalucía, deren Interieur von einem weltbekannten italienischen Luxusmodehaus gestaltet wurde.","Ab 11.500.000 €",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/de/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","ru","Эксклюзивная коллекция всего из 8 вилл в Нуэва-Андалусии, интерьеры которых оформлены всемирно известным итальянским домом моды класса люкс.","От 11 500 000 €",", Нуэва-Андалусия","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/ru/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","ar","مجموعة بوتيكية من 8 فلل فقط في نويفا أندلوثيا، صمّم داخليتها دار أزياء إيطالية فاخرة عالمية الشهرة.","بدءًا من 11,500,000 €","، نويفا أندلوثيا","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/ar/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","nl","Een exclusieve collectie van slechts 8 villa's in Nueva Andalucía, met interieurontwerp van een wereldberoemd Italiaans luxe modehuis.","Vanaf € 11.500.000",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/nl/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","pl","Butikowa kolekcja zaledwie 8 will w Nueva Andalucía, z wnętrzami zaprojektowanymi przez światowej sławy włoski dom mody luksusowej.","Od 11 500 000 €",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/pl/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","no","En eksklusiv samling på bare 8 villaer i Nueva Andalucía, med interiørdesign av et verdenskjent italiensk luksusmotehus.","Fra 11 500 000 €",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/no/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"nueva-andalucia-villa-collection","sv","En exklusiv samling av bara 8 villor i Nueva Andalucía, med interiördesign av ett världsberömt italienskt lyxmodehus.","Från 11 500 000 €",", Nueva Andalucía","From,€11,500,000","LEARN_MORE","https://nuevaliving.com/sv/property-nueva-andalucia-villa-collection.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-nueva-andalucia&utm_content=nueva-andalucia-villa-collection"
"rio-real-townhouses","en","27 completed houses in Rio Real: 4 and 5 bedroom semi-detached homes from EUR 1.89m, plus Villa 27, a detached 6-bedroom villa at EUR 4.95m.","From €1,890,000",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","es","27 casas terminadas en Rio Real: adosados de 4 y 5 dormitorios desde 1,89 M€, más la Villa 27, una villa independiente de 6 dormitorios por 4,95 M€.","Desde 1.890.000 €",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/es/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","fr","27 maisons achevées à Rio Real : mitoyennes de 4 et 5 chambres à partir de 1,89 M€, plus la Villa 27, une villa indépendante de 6 chambres à 4,95 M€.","À partir de 1 890 000 €",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/fr/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","de","27 fertiggestellte Häuser in Rio Real: Doppelhaushälften mit 4 und 5 Schlafzimmern ab 1,89 Mio. EUR, dazu Villa 27, eine freistehende Villa mit 6 Schlafzimmern für 4,95 Mio. EUR.","Ab 1.890.000 €",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/de/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","ru","27 готовых домов в Рио-Реаль: таунхаусы на 4 и 5 спален от 1,89 млн €, а также вилла 27 — отдельно стоящая вилла на 6 спален за 4,95 млн €.","От 1 890 000 €",", Рио-Реаль","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/ru/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","ar","27 منزلاً مكتملاً في ريو ريال: منازل شبه منفصلة بأربع وخمس غرف نوم ابتداءً من 1.89 مليون يورو، إضافة إلى فيلا 27، فيلا منفصلة بست غرف نوم بسعر 4.95 مليون يورو.","ابتداءً من 1,890,000 €","، ريو ريال","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/ar/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","nl","27 afgeronde woningen in Rio Real: halfvrijstaande huizen met 4 en 5 slaapkamers vanaf € 1,89 miljoen, plus Villa 27, een vrijstaande villa met 6 slaapkamers voor € 4,95 miljoen.","Vanaf € 1.890.000",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/nl/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","pl","27 ukończonych domów w Rio Real: domy bliźniacze z 4 i 5 sypialniami od 1,89 mln EUR, plus Willa 27, wolnostojąca willa z 6 sypialniami za 4,95 mln EUR.","Od 1 890 000 €",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/pl/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","no","27 ferdigstilte hus i Rio Real: rekkehus med 4 og 5 soverom fra 1,89 mill. EUR, pluss Villa 27, en frittstående villa med 6 soverom for 4,95 mill. EUR.","Fra 1 890 000 €",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/no/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-marbella&utm_content=rio-real-townhouses"
"rio-real-townhouses","sv","27 färdigställda hus i Rio Real: parhus med 4 och 5 sovrum från 1,89 miljoner EUR, plus Villa 27, en fristående villa med 6 sovrum för 4,95 miljoner EUR.","Från 1 890 000 €",", Rio Real","From,€1,890,000","LEARN_MORE","https://nuevaliving.com/sv/property-rio-real-townhouses.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-marbella&utm_content=rio-real-townhouses"
"salto-del-agua-residences","en","Fifteen three-bedroom apartments still available in the centre of San Pedro Alcántara, with parking, storage and underfloor heating in the price.","From EUR 469,200","Apartments, San Pedro Alcántara","3 bedrooms","LEARN_MORE","https://nuevaliving.com/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","es","Quince apartamentos de tres dormitorios aún disponibles en el centro de San Pedro Alcántara, con garaje, trastero y suelo radiante incluidos en el precio.","Desde 469.200 €","Apartamentos, San Pedro Alcántara","3 dormitorios","LEARN_MORE","https://nuevaliving.com/es/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","fr","Quinze appartements de trois chambres encore disponibles au centre de San Pedro Alcántara, avec parking, débarras et plancher chauffant compris dans le prix.","À partir de 469 200 €","Appartements, San Pedro Alcántara","3 chambres","LEARN_MORE","https://nuevaliving.com/fr/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","de","Fünfzehn noch verfügbare Dreizimmerwohnungen im Zentrum von San Pedro Alcántara, mit Stellplatz, Abstellraum und Fußbodenheizung im Preis.","Ab 469.200 €","Wohnungen, San Pedro Alcántara","3 Schlafzimmer","LEARN_MORE","https://nuevaliving.com/de/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","ru","Пятнадцать трёхкомнатных квартир, ещё доступных в центре Сан-Педро-Алькантара, с парковкой, кладовой и тёплым полом в цене.","От 469 200 €","Апартаменты, San Pedro Alcántara","3 спальни","LEARN_MORE","https://nuevaliving.com/ru/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","ar","خمس عشرة شقة بثلاث غرف نوم ما زالت متاحة في وسط سان بيدرو ألكانتارا، مع موقف ومخزن وتدفئة أرضية ضمن السعر.","ابتداءً من 469,200 €","شقق، San Pedro Alcántara","3 غرف نوم","LEARN_MORE","https://nuevaliving.com/ar/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","nl","Vijftien appartementen met drie slaapkamers nog beschikbaar in het centrum van San Pedro Alcántara, met parkeerplaats, berging en vloerverwarming in de prijs.","Vanaf € 469.200","Appartementen, San Pedro Alcántara","3 slaapkamers","LEARN_MORE","https://nuevaliving.com/nl/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","pl","Piętnaście mieszkań z trzema sypialniami wciąż dostępnych w centrum San Pedro Alcántara, z miejscem postojowym, komórką i ogrzewaniem podłogowym w cenie.","Od 469 200 €","Apartamenty, San Pedro Alcántara","3 sypialnie","LEARN_MORE","https://nuevaliving.com/pl/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","no","Femten leiligheter med tre soverom fortsatt tilgjengelige i sentrum av San Pedro Alcántara, med garasjeplass, bod og gulvvarme i prisen.","Fra 469 200 €","Leiligheter, San Pedro Alcántara","3 soverom","LEARN_MORE","https://nuevaliving.com/no/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"salto-del-agua-residences","sv","Femton lägenheter med tre sovrum fortfarande tillgängliga i centrala San Pedro Alcántara, med garageplats, förråd och golvvärme i priset.","Från 469 200 €","Lägenheter, San Pedro Alcántara","3 sovrum","LEARN_MORE","https://nuevaliving.com/sv/property-salto-del-agua-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-san-pedro-alcantara&utm_content=salto-del-agua-residences"
"selwo-panorama-residences","en","Thirty-seven sea-facing apartments and penthouses on the New Golden Mile, with deep terraces, two pools, a spa and a gym.","From €1,442,000 + VAT","Estepona, New Golden Mile","From,€1,442,000","LEARN_MORE","https://nuevaliving.com/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","es","Treinta y siete viviendas y áticos orientados al mar en la Nueva Milla de Oro, con terrazas profundas, dos piscinas, spa y gimnasio.","Desde 1.442.000 € + IVA","Estepona, Nueva Milla de Oro","Desde,1.442.000 €","LEARN_MORE","https://nuevaliving.com/es/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","fr","Trente-sept appartements et penthouses face à la mer sur la Nouvelle Mille d’Or, avec de profondes terrasses, deux piscines, un spa et une salle de sport.","À partir de 1 442 000 € + TVA","Estepona, New Golden Mile","À partir de,1 442 000 €","LEARN_MORE","https://nuevaliving.com/fr/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","de","Siebenunddreißig zum Meer ausgerichtete Wohnungen und Penthäuser an der Neuen Goldenen Meile, mit tiefen Terrassen, zwei Pools, Spa und Fitnessraum.","Ab 1.442.000 € + MwSt.","Estepona, New Golden Mile","Ab,1.442.000 €","LEARN_MORE","https://nuevaliving.com/de/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","ru","Тридцать семь обращённых к морю квартир и пентхаусов на Новой Золотой миле, с глубокими террасами, двумя бассейнами, спа и спортзалом.","От 1 442 000 € + НДС","Эстепона, Новая Золотая Миля","От,1 442 000 €","LEARN_MORE","https://nuevaliving.com/ru/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ru-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","ar","سبع وثلاثون شقة وبنتهاوس مطلة على البحر في الميل الذهبي الجديد، بشرفات عميقة ومسبحين وسبا وصالة رياضة.","من 1,442,000 € + ضريبة القيمة المضافة","إستيبونا، نيو غولدن مايل","ابتداءً من,1,442,000 €","LEARN_MORE","https://nuevaliving.com/ar/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=ar-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","nl","Zevenendertig op zee gerichte appartementen en penthouses aan de New Golden Mile, met diepe terrassen, twee zwembaden, een spa en een fitnessruimte.","Vanaf € 1.442.000 + btw","Estepona, New Golden Mile","Vanaf,€ 1.442.000","LEARN_MORE","https://nuevaliving.com/nl/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=nl-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","pl","Trzydzieści siedem mieszkań i penthouse'ów zwróconych ku morzu przy New Golden Mile, z głębokimi tarasami, dwoma basenami, spa i siłownią.","Od 1 442 000 € + VAT","Estepona, Nowa Złota Mila","Od,1 442 000 €","LEARN_MORE","https://nuevaliving.com/pl/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=pl-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","no","Trettisju havvendte leiligheter og toppleiligheter på New Golden Mile, med dype terrasser, to bassenger, spa og treningsrom.","Fra 1 442 000 € + mva","Estepona, New Golden Mile","Fra,1 442 000 €","LEARN_MORE","https://nuevaliving.com/no/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=no-estepona&utm_content=selwo-panorama-residences"
"selwo-panorama-residences","sv","Trettiosju havsvända lägenheter och takvåningar på New Golden Mile, med djupa terrasser, två pooler, spa och gym.","Från 1 442 000 € + moms","Estepona, New Golden Mile","Från,1 442 000 €","LEARN_MORE","https://nuevaliving.com/sv/property-selwo-panorama-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=sv-estepona&utm_content=selwo-panorama-residences"
"sierra-bermeja-residences","en","36 two- and three-bedroom apartments stepping down a hillside in Casares, each with a garage space, storeroom and terrace.","From EUR 305,000 + VAT","Casares, Casares","From,EUR 305,000","LEARN_MORE","https://nuevaliving.com/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=en-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","es","36 apartamentos de dos y tres dormitorios escalonados en una ladera de Casares, cada uno con plaza de garaje, trastero y terraza.","Desde 305.000 € + IVA","Casares, Casares","Desde,305.000 €","LEARN_MORE","https://nuevaliving.com/es/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=es-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","fr","36 appartements de deux et trois chambres étagés dans une pente à Casares, chacun avec place de parking, cellier et terrasse.","À partir de 305 000 € + TVA","Casares, Casares","À partir de,305 000 €","LEARN_MORE","https://nuevaliving.com/fr/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=fr-casares&utm_content=sierra-bermeja-residences"
"sierra-bermeja-residences","de","36 Wohnungen mit zwei und drei Schlafzimmern, gestaffelt an einem Hang in Casares, jede mit Garagenstellplatz, Abstellraum und Terrasse.","Ab 305.000 € + MwSt.","Casares, Casares","Ab,305.000 €","LEARN_MORE","https://nuevaliving.com/de/property-sierra-bermeja-residences.html?utm_source=meta&utm_medium=paid_social&utm_campaign=de-casares&utm_content=sierra-bermeja-residences"
